,date,sitename,value,aqi_value,aqi_category,fips
266535,2020-19-04,Minneapolis-Near Road,0.29,3,0,27053
266584,2020-19-04,Jackson NCORE,0.11,1,0,28049
266633,2020-19-04,Blue Ridge I-70,0.32,4,0,29095
266664,2020-19-04,BLAIR STREET,0.26,3,0,29510
266671,2020-19-04,Forest Park,0.22,3,0,29510
266684,2020-19-04,West Yellowstone Park Ent #2,0.19,2,0,30031
266716,2020-19-04,NCORE,0.23,3,0,31055
266723,2020-19-04,77th and Dodge,0.32,4,0,31055
266754,2020-19-04,Jerome Mack,0.27,3,0,32003
266760,2020-19-04,Sunrise Acres,0.33,4,0,32003
266770,2020-19-04,RT,0.28,3,0,32003
266788,2020-19-04,Sparks,0.45,5,0,32031
266819,2020-19-04,Miller State Park,0.14,2,0,33011
266835,2020-19-04,Londonderry - Moose Hill,0.17,2,0,33015
266844,2020-19-04,Fort Lee Near Road,0.25,3,0,34003
266845,2020-19-04,Camden Spruce St,0.46,5,0,34007
266855,2020-19-04,Newark Firehouse,0.35,4,0,34013
266885,2020-19-04,Elizabeth,0.38,4,0,34039
266887,2020-19-04,Elizabeth Trailer,0.3,4,0,34039
267121,2020-19-04,Millbrook NCore,0.3,4,0,37183
267125,2020-19-04,Triple Oak - Near Road,0.28,3,0,37183
267136,2020-19-04,Bismarck Residential,0.19,2,0,38015
267196,2020-19-04,G.T.Craig,0.16,2,0,39035
267210,2020-19-04,Columbus NR - Smoky Row,0.16,2,0,39049
267228,2020-19-04,Cincinnati Near Road,0.53,6,0,39061
267277,2020-19-04,Preble County,0.17,2,0,39135
267305,2020-19-04,STILWELL CASTNET & NCORE,0.28,3,0,40001
267343,2020-19-04,Near Road OKC,0.95,11,0,40109
267346,2020-19-04,North OKC,0.5,6,0,40109
267370,2020-19-04,Tulsa,0.4,5,0,40143
267525,2020-19-04,NEW,0.51,6,0,42101
267534,2020-19-04,TOR,0.73,8,0,42101
267536,2020-19-04,MON,0.46,5,0,42101
267560,2020-19-04,Near Road,0.42,5,0,44007
267562,2020-19-04,E Providence,0.19,2,0,44007
267643,2020-19-04,Look Rock - GSMNP,0.19,2,0,47009
267897,2020-19-04,Underhill,0.08,1,0,50007
267902,2020-19-04,Burlington,0.26,3,0,50007
267904,2020-19-04,RUTLAND,0.25,3,0,50021
267912,2020-19-04,AURORA HILLS,0.27,3,0,51013
267935,2020-19-04,MATH & SCIENCE CTR,0.3,4,0,51087
267949,2020-19-04,EAST VINTON ELEMENTARY SCHOOL,0.17,2,0,51161
267963,2020-19-04,HAMPTON,0.22,3,0,51650
267968,2020-19-04,NORFOLK - NOAA,0.19,2,0,51710
267981,2020-19-04,Cheeka Peak,0.1,1,0,53009
268001,2020-19-04,Seattle-10th & Weller,0.4,5,0,53033
268005,2020-19-04,Seattle-Beacon Hill,0.17,2,0,53033
268089,2020-19-04,Horicon Wildlife Area,0.08,1,0,55027
268130,2020-19-04,MILWAUKEE COLLEGE AVE.-NR,0.25,3,0,55079
268173,2020-19-04,Converse County Long-Term,0.07,1,0,56009
268183,2020-19-04,Cheyenne NCore,0.14,2,0,56021
268226,2020-19-04,SPABC14 COBACH,0.34,4,0,80002
268240,2020-19-04,Long Beach Signal Hill,0.14,2,0,84006
268278,2020-19-04,Reno4,0.11,1,0,84032
268385,2020-20-04,Garden,0.28,3,0,02020
268391,2020-20-04,NCore,0.22,3,0,02090
268436,2020-20-04,Phoenix JLG Supersite,0.28,3,0,04013
268506,2020-20-04,Oakland,0.25,3,0,06001
268510,2020-20-04,Oakland West,0.28,3,0,06001
268515,2020-20-04,Laney College,0.3,4,0,06001
268517,2020-20-04,Berkeley Aquatic Park,0.52,6,0,06001
268521,2020-20-04,Pleasanton - Owens Ct.,0.28,3,0,06001
268529,2020-20-04,Chico -  East,0.17,2,0,06007
268542,2020-20-04,Concord,0.27,3,0,06013
268548,2020-20-04,Bethel Island,0.33,4,0,06013
268552,2020-20-04,San Pablo - Rumrill,0.45,5,0,06013
268566,2020-20-04,Fresno - Garland,0.19,2,0,06019
268578,2020-20-04,Clovis - N. Villa Ave,0.2,2,0,06019
268588,2020-20-04,Calexico - Ethel Street,0.11,1,0,06025
268604,2020-20-04,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
268634,2020-20-04,Bakersfield-Muni,0.2,2,0,06029
268641,2020-20-04,Azusa,0.23,3,0,06037
268644,2020-20-04,Glendora - Laurel,0.17,2,0,06037
268649,2020-20-04,West Los Angeles - VA Hospital,0.27,3,0,06037
268652,2020-20-04,Los Angeles - N. Main Street,0.32,4,0,06037
268658,2020-20-04,Reseda,0.25,3,0,06037
268662,2020-20-04,Compton,0.23,3,0,06037
268665,2020-20-04,Pico Rivera,0.32,4,0,06037
268668,2020-20-04,Pomona,0.23,3,0,06037
268671,2020-20-04,Pasadena,0.2,2,0,06037
268674,2020-20-04,LAX-Hastings,0.14,2,0,06037
268678,2020-20-04,Santa Clarita,0.2,2,0,06037
268691,2020-20-04,San Rafael,0.26,3,0,06041
268721,2020-20-04,Salinas AMS,0.17,2,0,06053
268725,2020-20-04,Napa - Napa Valley College,0.3,4,0,06055
268732,2020-20-04,Anaheim,0.17,2,0,06059
268737,2020-20-04,Anaheim Near Road,0.42,5,0,06059
268738,2020-20-04,Mission Viejo,0.11,1,0,06059
268742,2020-20-04,La Habra,0.11,1,0,06059
268776,2020-20-04,Palm Springs - Fire Station,0.11,1,0,06065
268782,2020-20-04,Riverside - Rubidoux,0.14,2,0,06065
268788,2020-20-04,Mira Loma - Van Buren,0.11,1,0,06065
268791,2020-20-04,Lake Elsinore - W. Flint Street,0.2,2,0,06065
268800,2020-20-04,Arden Arcade - Del Paso Manor,0.13,1,0,06067
268810,2020-20-04,Bercut Dr,0.2,2,0,06067
268829,2020-20-04,Ontario Near Road,0.3,4,0,06071
268835,2020-20-04,Upland,0.19,2,0,06071
268843,2020-20-04,Fontana - Arrow Highway,0.11,1,0,06071
268854,2020-20-04,San Bernadino - 4th Street,0.11,1,0,06071
268873,2020-20-04,San Francisco,0.29,3,0,06075
268877,2020-20-04,Stockton - Hazelton Street,0.2,2,0,06077
268910,2020-20-04,Redwood City,0.26,3,0,06081
268918,2020-20-04,Santa Maria - Broadway,0.14,2,0,06083
268944,2020-20-04,San Jose - Jackson St.,0.14,2,0,06085
268948,2020-20-04,San Jose - Knox Ave,0.29,3,0,06085
268972,2020-20-04,Vallejo,0.2,2,0,06095
268983,2020-20-04,Sebastopol,0.33,4,0,06097
268987,2020-20-04,Modesto - 14th Street,0.16,2,0,06099
269041,2020-20-04,Welby - 78th Ave. & Steele St.,0.28,3,0,08001
269053,2020-20-04,Denver - CAMP - 2105 Broadway,0.23,3,0,08031
269059,2020-20-04,La Casa NCORE - 4545 Navajo St.,0.26,3,0,08031
269064,2020-20-04,I25 Denver,0.59,7,0,08031
269072,2020-20-04,Colorado Springs - Highway 24,0.27,3,0,08041
269087,2020-20-04,Ute 1,0.34,4,0,08067
269096,2020-20-04,Fort Collins - CSU - 708 S. Mason St.,0.17,2,0,08069
269109,2020-20-04,Greeley - Weld Co. Tower - 3101 35th Ave.,0.2,2,0,08123
269124,2020-20-04,Hartford-Huntley,0.32,4,0,09003
269131,2020-20-04,Cornwall,0.16,2,0,09005
269139,2020-20-04,New Haven - Criscuolo Park,0.2,2,0,09009
269170,2020-20-04,MLK,0.34,4,0,10003
269190,2020-20-04,DCNearRoad,0.4,5,0,11001
269206,2020-20-04,NCORE,0.14,2,0,12011
269212,2020-20-04,Near Road,0.26,3,0,12011
269238,2020-20-04,Pepsi Place,0.6,7,0,12031
269256,2020-20-04,MUNRO STREET,0.4,5,0,12057
269303,2020-20-04,Lab Annex,0.25,3,0,12086
269308,2020-20-04,Winter Park,0.76,9,0,12095
269328,2020-20-04,Sawgrass Lake Park,0.2,2,0,12103
269360,2020-20-04,St. Marks Wildlife Refuge,0.2,2,0,12129
269387,2020-20-04,South DeKalb,0.4,5,0,13089
269402,2020-20-04,NR-Georgia Tech,0.55,6,0,13121
269441,2020-20-04,Kapolei,0.27,3,0,15003
269445,2020-20-04,Honolulu,0.46,5,0,15003
269456,2020-20-04,St. Lukes Meridian,0.34,4,0,16001
269460,2020-20-04,Boise Eastman,0.35,4,0,16001
269505,2020-20-04,Bondville,0.08,1,0,17019
269641,2020-20-04,Indpls-Washington Park,0.2,2,0,18097
269676,2020-20-04,Evansville-Lloyd,0.39,4,0,18163
269724,2020-20-04,"Davenport, 10th & Vine",0.23,3,0,19163
269803,2020-20-04,Cannons Lane,0.33,4,0,21111
269809,2020-20-04,Near Road,0.35,4,0,21111
269904,2020-20-04,MICMAC,0.14,2,0,23003
269947,2020-20-04,Essex,0.2,2,0,24005
269968,2020-20-04,Piney Run,0.11,1,0,24023
269977,2020-20-04,Howard County Near Road,0.35,4,0,24027
269985,2020-20-04,HU-Beltsville,0.16,2,0,24033
270030,2020-20-04,Boston - Roxbury,0.29,3,0,25025
270035,2020-20-04,Boston-Von Hillern,0.17,2,0,25025
270039,2020-20-04,Worcester,0.26,3,0,25027
270069,2020-20-04,GRAND RAPIDS,0.66,8,0,26081
270108,2020-20-04,ALLEN PARK,0.0,0,0,26163
270119,2020-20-04,Eliza Howell- Roadway,0.5,6,0,26163
270123,2020-20-04,DET POLICE 4TH,0.29,3,0,26163
270126,2020-20-04,TRINITY ST MARKS,0.34,4,0,26163
270134,2020-20-04,Blaine,0.22,3,0,27003
270153,2020-20-04,Lakeville - Near Road,0.1,1,0,27037
270159,2020-20-04,Minneapolis-Downtown,0.28,3,0,27053
270161,2020-20-04,Minneapolis-Near Road,0.26,3,0,27053
270209,2020-20-04,Jackson NCORE,0.25,3,0,28049
270258,2020-20-04,Blue Ridge I-70,0.56,6,0,29095
270289,2020-20-04,BLAIR STREET,0.25,3,0,29510
270296,2020-20-04,Forest Park,0.23,3,0,29510
270309,2020-20-04,West Yellowstone Park Ent #2,0.19,2,0,30031
270344,2020-20-04,NCORE,0.27,3,0,31055
270351,2020-20-04,77th and Dodge,0.35,4,0,31055
270382,2020-20-04,Jerome Mack,0.38,4,0,32003
270388,2020-20-04,Sunrise Acres,0.27,3,0,32003
270398,2020-20-04,RT,0.36,4,0,32003
270415,2020-20-04,Sparks,0.46,5,0,32031
270448,2020-20-04,Miller State Park,0.14,2,0,33011
270463,2020-20-04,Londonderry - Moose Hill,0.16,2,0,33015
270473,2020-20-04,Fort Lee Near Road,0.23,3,0,34003
270474,2020-20-04,Camden Spruce St,0.4,5,0,34007
270484,2020-20-04,Newark Firehouse,0.28,3,0,34013
270514,2020-20-04,Elizabeth,0.45,5,0,34039
270516,2020-20-04,Elizabeth Trailer,0.3,4,0,34039
270750,2020-20-04,Millbrook NCore,0.25,3,0,37183
270754,2020-20-04,Triple Oak - Near Road,0.25,3,0,37183
270764,2020-20-04,Bismarck Residential,0.2,2,0,38015
270824,2020-20-04,G.T.Craig,0.26,3,0,39035
270838,2020-20-04,Columbus NR - Smoky Row,0.05,1,0,39049
270854,2020-20-04,Taft,0.2,2,0,39061
270859,2020-20-04,Cincinnati Near Road,0.51,6,0,39061
270908,2020-20-04,Preble County,0.14,2,0,39135
270936,2020-20-04,STILWELL CASTNET & NCORE,0.28,3,0,40001
270974,2020-20-04,Near Road OKC,0.85,10,0,40109
270977,2020-20-04,North OKC,0.5,6,0,40109
271001,2020-20-04,Tulsa,0.29,3,0,40143
271155,2020-20-04,NEW,0.29,3,0,42101
271164,2020-20-04,TOR,0.44,5,0,42101
271166,2020-20-04,MON,0.48,6,0,42101
271194,2020-20-04,Near Road,0.57,7,0,44007
271196,2020-20-04,E Providence,0.35,4,0,44007
271275,2020-20-04,Look Rock - GSMNP,0.16,2,0,47009
271532,2020-20-04,Underhill,0.1,1,0,50007
271537,2020-20-04,Burlington,0.22,3,0,50007
271539,2020-20-04,RUTLAND,0.22,3,0,50021
271547,2020-20-04,AURORA HILLS,0.26,3,0,51013
271570,2020-20-04,MATH & SCIENCE CTR,0.26,3,0,51087
271584,2020-20-04,EAST VINTON ELEMENTARY SCHOOL,0.2,2,0,51161
271598,2020-20-04,HAMPTON,0.22,3,0,51650
271603,2020-20-04,NORFOLK - NOAA,0.2,2,0,51710
271616,2020-20-04,Cheeka Peak,0.1,1,0,53009
271636,2020-20-04,Seattle-10th & Weller,0.46,5,0,53033
271640,2020-20-04,Seattle-Beacon Hill,0.17,2,0,53033
271724,2020-20-04,Horicon Wildlife Area,0.08,1,0,55027
271765,2020-20-04,MILWAUKEE COLLEGE AVE.-NR,0.25,3,0,55079
271808,2020-20-04,Converse County Long-Term,0.08,1,0,56009
271818,2020-20-04,Cheyenne NCore,0.14,2,0,56021
271861,2020-20-04,SPABC14 COBACH,0.3,4,0,80002
271876,2020-20-04,Long Beach Signal Hill,0.17,2,0,84006
271914,2020-20-04,Reno4,0.17,2,0,84032
272019,2020-21-04,Garden,0.32,4,0,02020
272025,2020-21-04,NCore,0.2,2,0,02090
272070,2020-21-04,Phoenix JLG Supersite,0.32,4,0,04013
272139,2020-21-04,Oakland,0.23,3,0,06001
272143,2020-21-04,Oakland West,0.28,3,0,06001
272148,2020-21-04,Laney College,0.34,4,0,06001
272150,2020-21-04,Berkeley Aquatic Park,0.57,7,0,06001
272154,2020-21-04,Pleasanton - Owens Ct.,0.27,3,0,06001
272162,2020-21-04,Chico -  East,0.17,2,0,06007
272175,2020-21-04,Concord,0.28,3,0,06013
272181,2020-21-04,Bethel Island,0.35,4,0,06013
272185,2020-21-04,San Pablo - Rumrill,0.46,5,0,06013
272198,2020-21-04,Fresno - Garland,0.29,3,0,06019
272206,2020-21-04,Clovis - N. Villa Ave,0.16,2,0,06019
272215,2020-21-04,Calexico - Ethel Street,0.11,1,0,06025
272231,2020-21-04,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
272262,2020-21-04,Bakersfield-Muni,0.19,2,0,06029
272267,2020-21-04,Azusa,0.26,3,0,06037
272270,2020-21-04,Glendora - Laurel,0.19,2,0,06037
272275,2020-21-04,West Los Angeles - VA Hospital,0.4,5,0,06037
272278,2020-21-04,Los Angeles - N. Main Street,0.46,5,0,06037
272284,2020-21-04,Reseda,0.32,4,0,06037
272288,2020-21-04,Compton,0.5,6,0,06037
272291,2020-21-04,Pico Rivera,0.46,5,0,06037
272294,2020-21-04,Pomona,0.42,5,0,06037
272297,2020-21-04,Pasadena,0.25,3,0,06037
272300,2020-21-04,LAX-Hastings,0.23,3,0,06037
272304,2020-21-04,Santa Clarita,0.23,3,0,06037
272313,2020-21-04,San Rafael,0.26,3,0,06041
272340,2020-21-04,Salinas AMS,0.13,1,0,06053
272344,2020-21-04,Napa - Napa Valley College,0.34,4,0,06055
272351,2020-21-04,Anaheim,0.34,4,0,06059
272356,2020-21-04,Anaheim Near Road,0.42,5,0,06059
272357,2020-21-04,Mission Viejo,0.14,2,0,06059
272361,2020-21-04,La Habra,0.19,2,0,06059
272395,2020-21-04,Palm Springs - Fire Station,0.14,2,0,06065
272401,2020-21-04,Riverside - Rubidoux,0.38,4,0,06065
272407,2020-21-04,Mira Loma - Van Buren,0.29,3,0,06065
272410,2020-21-04,Lake Elsinore - W. Flint Street,0.25,3,0,06065
272419,2020-21-04,Arden Arcade - Del Paso Manor,0.14,2,0,06067
272429,2020-21-04,Bercut Dr,0.25,3,0,06067
272447,2020-21-04,Ontario Near Road,0.38,4,0,06071
272453,2020-21-04,Upland,0.32,4,0,06071
272461,2020-21-04,Fontana - Arrow Highway,0.28,3,0,06071
272472,2020-21-04,San Bernadino - 4th Street,0.22,3,0,06071
272490,2020-21-04,San Francisco,0.3,4,0,06075
272494,2020-21-04,Stockton - Hazelton Street,0.22,3,0,06077
272524,2020-21-04,Redwood City,0.28,3,0,06081
272532,2020-21-04,Santa Maria - Broadway,0.16,2,0,06083
272559,2020-21-04,San Jose - Jackson St.,0.2,2,0,06085
272563,2020-21-04,San Jose - Knox Ave,0.33,4,0,06085
272588,2020-21-04,Vallejo,0.23,3,0,06095
272599,2020-21-04,Sebastopol,0.34,4,0,06097
272603,2020-21-04,Modesto - 14th Street,0.19,2,0,06099
272652,2020-21-04,Welby - 78th Ave. & Steele St.,0.29,3,0,08001
272664,2020-21-04,Denver - CAMP - 2105 Broadway,0.27,3,0,08031
272670,2020-21-04,La Casa NCORE - 4545 Navajo St.,0.28,3,0,08031
272675,2020-21-04,I25 Denver,0.65,7,0,08031
272683,2020-21-04,Colorado Springs - Highway 24,0.25,3,0,08041
272697,2020-21-04,Ute 1,0.34,4,0,08067
272707,2020-21-04,Fort Collins - CSU - 708 S. Mason St.,0.2,2,0,08069
272721,2020-21-04,Greeley - Weld Co. Tower - 3101 35th Ave.,0.17,2,0,08123
272736,2020-21-04,Hartford-Huntley,0.28,3,0,09003
272743,2020-21-04,Cornwall,0.17,2,0,09005
272751,2020-21-04,New Haven - Criscuolo Park,0.17,2,0,09009
272782,2020-21-04,MLK,0.25,3,0,10003
272799,2020-21-04,DCNearRoad,0.34,4,0,11001
272815,2020-21-04,NCORE,0.19,2,0,12011
272821,2020-21-04,Near Road,0.35,4,0,12011
272847,2020-21-04,Pepsi Place,0.47,5,0,12031
272865,2020-21-04,MUNRO STREET,0.42,5,0,12057
272913,2020-21-04,Lab Annex,0.38,4,0,12086
272918,2020-21-04,Winter Park,0.78,9,0,12095
272938,2020-21-04,Sawgrass Lake Park,0.25,3,0,12103
272970,2020-21-04,St. Marks Wildlife Refuge,0.2,2,0,12129
272997,2020-21-04,South DeKalb,0.41,5,0,13089
273012,2020-21-04,NR-Georgia Tech,0.57,7,0,13121
273052,2020-21-04,Kapolei,0.26,3,0,15003
273056,2020-21-04,Honolulu,0.4,5,0,15003
273066,2020-21-04,St. Lukes Meridian,0.34,4,0,16001
273071,2020-21-04,Boise Eastman,0.3,4,0,16001
273117,2020-21-04,Bondville,0.08,1,0,17019
273256,2020-21-04,Indpls-Washington Park,0.65,7,0,18097
273290,2020-21-04,Evansville-Lloyd,0.35,4,0,18163
273338,2020-21-04,"Davenport, 10th & Vine",0.25,3,0,19163
273417,2020-21-04,Cannons Lane,0.33,4,0,21111
273423,2020-21-04,Near Road,0.4,5,0,21111
273519,2020-21-04,MICMAC,0.14,2,0,23003
273561,2020-21-04,Essex,0.17,2,0,24005
273582,2020-21-04,Piney Run,0.1,1,0,24023
273592,2020-21-04,Howard County Near Road,0.36,4,0,24027
273600,2020-21-04,HU-Beltsville,0.16,2,0,24033
273646,2020-21-04,Boston - Roxbury,0.23,3,0,25025
273651,2020-21-04,Boston-Von Hillern,0.11,1,0,25025
273655,2020-21-04,Worcester,0.23,3,0,25027
273685,2020-21-04,GRAND RAPIDS,0.8,9,0,26081
273723,2020-21-04,ALLEN PARK,0.0,0,0,26163
273733,2020-21-04,Eliza Howell- Roadway,0.38,4,0,26163
273737,2020-21-04,DET POLICE 4TH,0.44,5,0,26163
273740,2020-21-04,TRINITY ST MARKS,0.32,4,0,26163
273749,2020-21-04,Blaine,0.2,2,0,27003
273768,2020-21-04,Lakeville - Near Road,0.11,1,0,27037
273774,2020-21-04,Minneapolis-Downtown,0.27,3,0,27053
273776,2020-21-04,Minneapolis-Near Road,0.26,3,0,27053
273826,2020-21-04,Jackson NCORE,0.34,4,0,28049
273875,2020-21-04,Blue Ridge I-70,0.39,4,0,29095
273906,2020-21-04,BLAIR STREET,0.36,4,0,29510
273913,2020-21-04,Forest Park,0.33,4,0,29510
273926,2020-21-04,West Yellowstone Park Ent #2,0.22,3,0,30031
273961,2020-21-04,NCORE,0.25,3,0,31055
273968,2020-21-04,77th and Dodge,0.36,4,0,31055
274000,2020-21-04,Jerome Mack,0.16,2,0,32003
274006,2020-21-04,Sunrise Acres,0.27,3,0,32003
274016,2020-21-04,RT,0.28,3,0,32003
274034,2020-21-04,Sparks,0.3,4,0,32031
274067,2020-21-04,Miller State Park,0.14,2,0,33011
274083,2020-21-04,Londonderry - Moose Hill,0.16,2,0,33015
274094,2020-21-04,Fort Lee Near Road,0.26,3,0,34003
274095,2020-21-04,Camden Spruce St,0.42,5,0,34007
274105,2020-21-04,Newark Firehouse,0.28,3,0,34013
274135,2020-21-04,Elizabeth,0.36,4,0,34039
274137,2020-21-04,Elizabeth Trailer,0.33,4,0,34039
274369,2020-21-04,Millbrook NCore,0.23,3,0,37183
274373,2020-21-04,Triple Oak - Near Road,0.29,3,0,37183
274383,2020-21-04,Bismarck Residential,0.2,2,0,38015
274443,2020-21-04,G.T.Craig,0.28,3,0,39035
274457,2020-21-04,Columbus NR - Smoky Row,0.11,1,0,39049
274473,2020-21-04,Taft,0.26,3,0,39061
274479,2020-21-04,Cincinnati Near Road,0.48,6,0,39061
274528,2020-21-04,Preble County,0.14,2,0,39135
274556,2020-21-04,STILWELL CASTNET & NCORE,0.23,3,0,40001
274593,2020-21-04,Near Road OKC,1.03,12,0,40109
274596,2020-21-04,North OKC,0.41,5,0,40109
274620,2020-21-04,Tulsa,0.28,3,0,40143
274774,2020-21-04,NEW,0.25,3,0,42101
274783,2020-21-04,TOR,0.34,4,0,42101
274785,2020-21-04,MON,0.55,6,0,42101
274813,2020-21-04,Near Road,0.53,6,0,44007
274815,2020-21-04,E Providence,0.33,4,0,44007
274893,2020-21-04,Look Rock - GSMNP,0.14,2,0,47009
275149,2020-21-04,Underhill,0.08,1,0,50007
275154,2020-21-04,Burlington,0.25,3,0,50007
275156,2020-21-04,RUTLAND,0.22,3,0,50021
275164,2020-21-04,AURORA HILLS,0.2,2,0,51013
275187,2020-21-04,MATH & SCIENCE CTR,0.17,2,0,51087
275200,2020-21-04,EAST VINTON ELEMENTARY SCHOOL,0.2,2,0,51161
275214,2020-21-04,HAMPTON,0.17,2,0,51650
275219,2020-21-04,NORFOLK - NOAA,0.14,2,0,51710
275251,2020-21-04,Seattle-10th & Weller,0.34,4,0,53033
275255,2020-21-04,Seattle-Beacon Hill,0.14,2,0,53033
275338,2020-21-04,Horicon Wildlife Area,0.08,1,0,55027
275379,2020-21-04,MILWAUKEE COLLEGE AVE.-NR,0.2,2,0,55079
275422,2020-21-04,Converse County Long-Term,0.07,1,0,56009
275432,2020-21-04,Cheyenne NCore,0.14,2,0,56021
275476,2020-21-04,SPABC14 COBACH,0.46,5,0,80002
275490,2020-21-04,Long Beach Signal Hill,0.26,3,0,84006
275530,2020-21-04,Reno4,0.19,2,0,84032
275636,2020-22-04,Garden,0.26,3,0,02020
275644,2020-22-04,NCore,0.2,2,0,02090
275686,2020-22-04,Phoenix JLG Supersite,0.32,4,0,04013
275749,2020-22-04,Oakland,0.2,2,0,06001
275753,2020-22-04,Oakland West,0.33,4,0,06001
275758,2020-22-04,Laney College,0.39,4,0,06001
275760,2020-22-04,Berkeley Aquatic Park,0.67,8,0,06001
275764,2020-22-04,Pleasanton - Owens Ct.,0.36,4,0,06001
275772,2020-22-04,Chico -  East,0.2,2,0,06007
275784,2020-22-04,Concord,0.28,3,0,06013
275790,2020-22-04,Bethel Island,0.35,4,0,06013
275794,2020-22-04,San Pablo - Rumrill,0.4,5,0,06013
275808,2020-22-04,Fresno - Garland,0.28,3,0,06019
275820,2020-22-04,Clovis - N. Villa Ave,0.26,3,0,06019
275830,2020-22-04,Calexico - Ethel Street,0.19,2,0,06025
275846,2020-22-04,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
275879,2020-22-04,Bakersfield-Muni,0.26,3,0,06029
275886,2020-22-04,Azusa,0.4,5,0,06037
275889,2020-22-04,Glendora - Laurel,0.26,3,0,06037
275894,2020-22-04,West Los Angeles - VA Hospital,0.39,4,0,06037
275897,2020-22-04,Los Angeles - N. Main Street,0.51,6,0,06037
275903,2020-22-04,Reseda,0.39,4,0,06037
275907,2020-22-04,Compton,0.55,6,0,06037
275910,2020-22-04,Pico Rivera,0.5,6,0,06037
275913,2020-22-04,Pomona,0.46,5,0,06037
275916,2020-22-04,Pasadena,0.32,4,0,06037
275920,2020-22-04,LAX-Hastings,0.33,4,0,06037
275924,2020-22-04,Santa Clarita,0.23,3,0,06037
275937,2020-22-04,San Rafael,0.29,3,0,06041
275966,2020-22-04,Salinas AMS,0.13,1,0,06053
275970,2020-22-04,Napa - Napa Valley College,0.35,4,0,06055
275977,2020-22-04,Anaheim,0.36,4,0,06059
275982,2020-22-04,Anaheim Near Road,0.58,7,0,06059
275983,2020-22-04,Mission Viejo,0.22,3,0,06059
275987,2020-22-04,La Habra,0.23,3,0,06059
276021,2020-22-04,Palm Springs - Fire Station,0.14,2,0,06065
276027,2020-22-04,Riverside - Rubidoux,0.46,5,0,06065
276033,2020-22-04,Mira Loma - Van Buren,0.39,4,0,06065
276038,2020-22-04,Lake Elsinore - W. Flint Street,0.3,4,0,06065
276047,2020-22-04,Arden Arcade - Del Paso Manor,0.14,2,0,06067
276059,2020-22-04,Bercut Dr,0.22,3,0,06067
276078,2020-22-04,Ontario Near Road,0.44,5,0,06071
276084,2020-22-04,Upland,0.34,4,0,06071
276092,2020-22-04,Fontana - Arrow Highway,0.33,4,0,06071
276103,2020-22-04,San Bernadino - 4th Street,0.32,4,0,06071
276122,2020-22-04,San Francisco,0.33,4,0,06075
276126,2020-22-04,Stockton - Hazelton Street,0.23,3,0,06077
276160,2020-22-04,Redwood City,0.3,4,0,06081
276168,2020-22-04,Santa Maria - Broadway,0.16,2,0,06083
276195,2020-22-04,San Jose - Jackson St.,0.25,3,0,06085
276199,2020-22-04,San Jose - Knox Ave,0.41,5,0,06085
276224,2020-22-04,Vallejo,0.23,3,0,06095
276235,2020-22-04,Sebastopol,0.34,4,0,06097
276239,2020-22-04,Modesto - 14th Street,0.2,2,0,06099
276292,2020-22-04,Welby - 78th Ave. & Steele St.,0.3,4,0,08001
276305,2020-22-04,Denver - CAMP - 2105 Broadway,0.28,3,0,08031
276311,2020-22-04,La Casa NCORE - 4545 Navajo St.,0.28,3,0,08031
276323,2020-22-04,Colorado Springs - Highway 24,0.23,3,0,08041
276338,2020-22-04,Ute 1,0.34,4,0,08067
276349,2020-22-04,Fort Collins - CSU - 708 S. Mason St.,0.17,2,0,08069
276363,2020-22-04,Greeley - Weld Co. Tower - 3101 35th Ave.,0.16,2,0,08123
276378,2020-22-04,Hartford-Huntley,0.39,4,0,09003
276385,2020-22-04,Cornwall,0.13,1,0,09005
276393,2020-22-04,New Haven - Criscuolo Park,0.27,3,0,09009
276424,2020-22-04,MLK,0.23,3,0,10003
276443,2020-22-04,DCNearRoad,0.3,4,0,11001
276459,2020-22-04,NCORE,0.16,2,0,12011
276465,2020-22-04,Near Road,0.54,6,0,12011
276491,2020-22-04,Pepsi Place,0.4,5,0,12031
276509,2020-22-04,MUNRO STREET,0.48,6,0,12057
276556,2020-22-04,Lab Annex,0.26,3,0,12086
276561,2020-22-04,Winter Park,0.3,4,0,12095
276581,2020-22-04,Sawgrass Lake Park,0.28,3,0,12103
276613,2020-22-04,St. Marks Wildlife Refuge,0.2,2,0,12129
276640,2020-22-04,South DeKalb,0.34,4,0,13089
276654,2020-22-04,NR-Georgia Tech,0.75,9,0,13121
276695,2020-22-04,Kapolei,0.29,3,0,15003
276699,2020-22-04,Honolulu,0.16,2,0,15003
276710,2020-22-04,St. Lukes Meridian,0.33,4,0,16001
276715,2020-22-04,Boise Eastman,0.32,4,0,16001
276760,2020-22-04,Bondville,0.05,1,0,17019
276898,2020-22-04,Indpls-Washington Park,0.61,7,0,18097
276931,2020-22-04,Evansville-Lloyd,0.33,4,0,18163
276979,2020-22-04,"Davenport, 10th & Vine",0.2,2,0,19163
277059,2020-22-04,Cannons Lane,0.35,4,0,21111
277065,2020-22-04,Near Road,0.46,5,0,21111
277162,2020-22-04,MICMAC,0.14,2,0,23003
277203,2020-22-04,Essex,0.28,3,0,24005
277223,2020-22-04,Piney Run,0.11,1,0,24023
